13716129;3897692238;126617433;
13716160;126617351;4492375940;
13716160;4492375940;2363578530;
13716624;122452412;404754617;
13797599;128560448;4573825411;
13797599;4573825411;349907807;
13797599;349907807;4573825412;
13797599;4573825412;4573825413;
13797599;4573825413;4573825414;
13797599;4573825414;128560449;
13797599;128560449;5329555464;
13797599;5329555464;122452427;
13797599;122452427;126617428;
13797599;126617428;4685392624;
13797599;4685392624;4685392623;
13797599;4685392623;137993249;
13797599;137993249;1216789894;
13797599;1216789894;1216789883;
13797599;1216789883;473879871;
13797599;473879871;3897692212;
13797599;3897692212;4749945342;
13797599;4749945342;128560274;
13800389;1110673556;4737140187;
13800389;4737140187;4751405790;
13800389;4751405790;2100595288;
13800389;2100595288;128673221;
13800986;128674452;3391599153;
13800986;3391599153;128674453;
13801323;1684865542;2511003051;
13801323;2511003051;1684865541;
13801868;1684865541;2250794621;
13801868;2250794621;2641682868;
13802005;128679581;3391598596;
13802005;3391598596;2641682879;
13836129;452682265;2904508475;
13836129;2904508475;2904508476;
13836129;2904508476;2904508477;
13836129;2904508477;3130312330;
13836129;3130312330;25632376;
13836474;501252472;501252465;
13836474;501252465;501252453;
13836474;501252453;501252447;
13836474;501252447;1209790928;
13848351;124384925;1418798463;
13848351;1418798463;1788786301;
13848683;129788146;4444772623;
13848683;4444772623;129786475;
13848683;129786475;1110673655;
13848688;111461666;111461672;
13848688;111461672;3092543641;
13848688;3092543641;1353874575;
13848688;1353874575;124384921;
13848688;124384921;124384923;
13848825;1416622201;5494272735;
13848825;5494272735;129795158;
13848836;129795158;5581600185;
13848836;5581600185;5581600186;
13848836;5581600186;2454212915;
13848836;2454212915;129795307;
13848836;129795307;137819989;
13849075;129800102;4468690341;
13849075;4468690341;129800097;
13849088;129795309;4554424756;
13849088;4554424756;129800097;
13849088;129800097;1416622188;
13849088;1416622188;5297512321;
13849088;5297512321;4751057923;
13849088;4751057923;128673223;
13854847;129953503;5494271970;
13854847;5494271970;138214591;
13854847;138214591;5494271969;
13854847;5494271969;2460613844;
13854847;2460613844;5581600241;
13854847;5581600241;5581600242;
13854847;5581600242;5581600240;
13854847;5581600240;5581600243;
13854847;5581600243;5581600244;
13854847;5581600244;5581600245;
13854847;5581600245;90378716;
13854848;112675715;5581600233;
13854848;5581600233;5581600234;
13854848;5581600234;5581600235;
13854848;5581600235;5581600236;
13854848;5581600236;5581600237;
13854848;5581600237;2460613849;
13854848;2460613849;5494274791;
13854848;5494274791;5494274790;
13854848;5494274790;5494271968;
13854848;5494271968;5494272213;
13854848;5494272213;5494272217;
13854848;5494272217;1110673414;
14326174;137817763;5322898688;
14326174;5322898688;137819394;
14326174;137819394;137819397;
14326205;137819989;1438444064;
14326205;1438444064;4737134507;
14326205;4737134507;5581600184;
14326205;5581600184;314555992;
14326205;314555992;129795309;
14326205;129795309;2454212908;
14326205;2454212908;2454212912;
14326205;2454212912;129800102;
14326205;129800102;4751055176;
14326256;137817763;4970029257;
14326256;4970029257;137818313;
14326256;137818313;1438444062;
14326256;1438444062;137818312;
14326256;137818312;1438444063;
14326256;1438444063;4970029252;
14326256;4970029252;1416622190;
14326258;129795568;137817763;
14326464;129557542;2214758555;
14326464;2214758555;2247054929;
14326464;2247054929;2681412872;
14326464;2681412872;3130311624;
14326464;3130311624;2086439968;
14326464;2086439968;2086439969;
14326464;2086439969;2086440304;
14326464;2086440304;4529953563;
14326464;4529953563;129557601;
14326464;129557601;2213587968;
14326464;2213587968;2213587966;
14326464;2213587966;1684844050;
14326464;1684844050;129544876;
14326487;2247054934;2681412874;
14326487;2681412874;2247054935;
14326487;2247054935;3130311625;
14326487;3130311625;4327756510;
14326493;128680158;2247390934;
14326493;2247390934;129558556;
14326493;129558556;2247390923;
14326493;2247390923;2247390925;
14326493;2247390925;1788784977;
14326493;1788784977;2247390939;
14326493;2247390939;1788784981;
14326493;1788784981;314549177;
14326493;314549177;2213447626;
14326493;2213447626;2214522449;
14326558;129544876;3130312344;
14326558;3130312344;2214758559;
14326558;2214758559;2209225419;
14326558;2209225419;3457211715;
14326558;3457211715;25620960;
14326558;25620960;2209225447;
14326558;2209225447;3130312335;
14326558;3130312335;2245520913;
14326558;2245520913;3554720424;
14326572;25632376;2904549010;
14326572;2904549010;2896384685;
14326572;2896384685;958308578;
14326572;958308578;2904532298;
14326572;2904532298;1676280585;
14326572;1676280585;2896384667;
14326572;2896384667;2893310955;
14326733;137831888;2413940881;
14326733;2413940881;2413446290;
14326733;2413446290;2413446263;
14326733;2413446263;137831884;
14326733;137831884;137831881;
14326733;137831881;2413950281;
14326733;2413950281;1693766989;
14326733;1693766989;1693766970;
14326733;1693766970;137831876;
14326733;137831876;1693766987;
14326733;1693766987;137831873;
14326733;137831873;2414401910;
14326733;2414401910;1684844451;
14326733;1684844451;1386063691;
14327260;2218529687;2222190625;
14327260;2222190625;4608623070;
14327260;4608623070;4751755897;
14327260;4751755897;137884299;
14327274;137881583;2218529679;
14327274;2218529679;2218529690;
14327318;137882131;2222190811;
14327318;2222190811;4612504733;
14327318;4612504733;1594804691;
14327318;1594804691;2218529670;
14327351;137882131;4621647257;
14327351;4621647257;4621715682;
14327351;4621715682;2208476303;
14327351;2208476303;4751755898;
14327351;4751755898;4751755899;
14327351;4751755899;2208891172;
14327351;2208891172;2208891134;
14327438;137896681;2307191876;
14327438;2307191876;2222393786;
14327505;2222393786;2307175467;
14327505;2307175467;137884299;
14327505;137884299;3387597817;
14327505;3387597817;2307219736;
14327505;2307219736;2307219747;
14327522;2307219720;4529953519;
14327522;4529953519;137901873;
14327522;137901873;137901874;
14327522;137901874;5291885235;
14327522;5291885235;2308839816;
14327522;2308839816;2308839857;
14327522;2308839857;3387931894;
14327522;3387931894;1788785403;
14327522;1788785403;4452315915;
14327522;4452315915;4452315909;
14327522;4452315909;5279422238;
14327522;5279422238;25632432;
14327545;2308862117;4529953530;
14327545;4529953530;129554083;
14327867;129554083;668955253;
14327868;137903872;2307244299;
14327868;2307244299;4529953524;
14327868;4529953524;2925345692;
14327868;2925345692;137896681;
14327876;137896681;2925430330;
14327876;2925430330;2925430342;
14327876;2925430342;137903876;
14327876;137903876;2925398536;
14327876;2925398536;137903879;
14327876;137903879;2208891134;
14328357;137959671;4452315908;
14328357;4452315908;137961403;
14328357;137961403;4488753687;
14328357;4488753687;4720971839;
14328357;4720971839;1788785575;
14328357;1788785575;1788785577;
14328357;1788785577;3950967578;
14328357;3950967578;4591119711;
14328357;4591119711;3950967581;
14328446;129555296;4452315911;
14328446;4452315911;4720971830;
14328446;4720971830;25632438;
14328446;25632438;25632432;
14328446;25632432;4356494325;
14328446;4356494325;25632433;
14328446;25632433;3688730541;
14328446;3688730541;25632412;
14328446;25632412;3688730540;
14328446;3688730540;2926953947;
14328446;2926953947;2926953948;
14328446;2926953948;2978059160;
14328446;2978059160;2978059161;
14328446;2978059161;2829209747;
14328446;2829209747;4356494324;
14328446;4356494324;25632409;
14328446;25632409;4529952477;
14328446;4529952477;3695911150;
14328446;3695911150;1278184335;
14328611;1788785599;5291885226;
14328611;5291885226;4488753668;
14328611;4488753668;5291885227;
14328611;5291885227;4488753670;
14328611;4488753670;137964116;
14329027;137994933;137994581;
14329062;137994655;137994933;
14329062;137994933;4685354796;
14329062;4685354796;137994720;
14329124;128560275;1422610110;
14329124;1422610110;4685392618;
14329124;4685392618;5291538826;
14329124;5291538826;474677934;
14332819;138194386;2165544743;
14332819;2165544743;4753741829;
14332849;4751729015;3570147020;
14332849;3570147020;253283047;
14332849;253283047;138195667;
14332900;122452417;3191980461;
14332900;3191980461;2161007729;
14332900;2161007729;3191978442;
14332900;3191978442;126617352;
14333264;138213191;4749945323;
14333264;4749945323;428217540;
14333264;428217540;138213192;
14333264;138213192;138210915;
14333276;138214591;1417595985;
14333276;1417595985;137981937;
14333321;128677717;3391598661;
14333321;3391598661;138216828;
14333321;138216828;2682190593;
14333321;2682190593;138218147;
14333321;138218147;2682190555;
14333321;2682190555;138218145;
14333321;138218145;2682190557;
14333321;2682190557;2958533999;
14333321;2958533999;2511656132;
14333321;2511656132;3391597691;
14333321;3391597691;138218143;
14333321;138218143;2616079123;
14333321;2616079123;2616079092;
14333321;2616079092;2616079114;
14333321;2616079114;138218142;
14333321;138218142;138218140;
14333321;138218140;2616079110;
14333321;2616079110;1788785075;
14333321;1788785075;3391597682;
14333321;3391597682;1788785058;
14333321;1788785058;138218138;
14333465;138220017;3392711326;
14333465;3392711326;2246222543;
14333465;2246222543;2246222537;
14333465;2246222537;2246222534;
14333465;2246222534;2246222541;
14333465;2246222541;2246222517;
14333465;2246222517;2246222523;
14333465;2246222523;2246222545;
14333465;2246222545;138220134;
14333474;138220019;3392711327;
14333474;3392711327;2246222552;
14333474;2246222552;2246222551;
14333474;2246222551;2246222547;
14333474;2246222547;2246222549;
14333500;138222054;286969310;
14333500;286969310;138222057;
14333500;138222057;2214758550;
14333500;2214758550;2681412869;
14333500;2681412869;3387597830;
14333500;3387597830;129544876;
14333733;138230335;138230334;
14333733;138230334;2927035119;
14333733;2927035119;2927035117;
14333733;2927035117;2927035126;
14333733;2927035126;138230332;
14333733;138230332;2204210205;
14333733;2204210205;3387597081;
14333733;3387597081;2076734382;
14333733;2076734382;2204179799;
14333888;1278184346;3392939461;
14333888;3392939461;2937936475;
14333888;2937936475;2204100028;
14333888;2204100028;2204099885;
14333888;2204099885;3392939454;
14333888;3392939454;3392939453;
14333888;3392939453;5476716952;
14333888;5476716952;2934456326;
14333888;2934456326;4097873948;
14333888;4097873948;3993126224;
14333954;137955522;2307214692;
14333954;2307214692;2927287349;
14333954;2927287349;2202026086;
14333954;2202026086;4529953513;
14333954;4529953513;137901873;
14333954;137901873;4529953516;
14333954;4529953516;4488753666;
14333954;4488753666;1788785269;
14333954;1788785269;138238303;
14333954;138238303;4488753667;
14333954;4488753667;138238299;
14333954;138238299;4720971840;
14333954;4720971840;138238298;
14333954;138238298;5279421915;
14333954;5279421915;1788785577;
14333980;137896691;4751755892;
14333980;4751755892;4751755894;
14333980;4751755894;4751755893;
14333980;4751755893;138238303;
14333991;137896693;138239684;
14334003;138240032;5268381134;
14334003;5268381134;4685615439;
14334003;4685615439;138240033;
14334037;2301107045;3385332347;
14334037;3385332347;3385332346;
14334037;3385332346;138239471;
14334037;138239471;2202026023;
14334037;2202026023;1594804752;
14334037;1594804752;138241053;
14334037;138241053;3385332337;
14334037;3385332337;3385332333;
14334037;3385332333;3385332330;
14334037;3385332330;1594804665;
14334037;1594804665;3385332319;
14334037;3385332319;2281079431;
14334037;2281079431;2281082829;
14334037;2281082829;3385332312;
14334037;3385332312;1548165946;
14334057;2107975862;2107975883;
14334086;138239684;138240032;
14334141;138238299;1788785407;
14334141;1788785407;4591119714;
14334141;4591119714;138240035;
14334141;138240035;4591119715;
14334141;4591119715;138241616;
14334141;138241616;5279437692;
14334141;5279437692;138243957;
14334161;2053595690;5279437688;
14334161;5279437688;3024642965;
14334161;3024642965;5279437690;
14334161;5279437690;3024642956;
14334228;414120971;4751327692;
14334228;4751327692;5265675528;
14334234;2202026227;2202026224;
14334234;2202026224;2202026217;
14334234;2202026217;138246839;
14334234;138246839;2202026206;
14334234;2202026206;2202026195;
14334234;2202026195;3950967584;
14334234;3950967584;2202026187;
14334234;2202026187;3950967579;
14334234;3950967579;138246940;
14334249;2202026209;5277482061;
14334249;5277482061;5277482062;
14334249;5277482062;5277482063;
14334249;5277482063;138243251;
14334291;138246606;5305661172;
14334291;5305661172;2202026227;
14334291;2202026227;2053566833;
14334291;2053566833;138246838;
14334291;138246838;5264201937;
14334291;5264201937;4505215366;
14334291;4505215366;5264201938;
14334291;5264201938;138248032;
14334358;25632466;4751728020;
14334358;4751728020;4751728921;
14334358;4751728921;1165604095;
14334358;1165604095;2053573404;
14334358;2053573404;5310490982;
14334358;5310490982;2053571406;
14334358;2053571406;1788786297;
14334376;2053568211;4492375339;
14334376;4492375339;4492375338;
14334376;4492375338;138251412;
14334376;138251412;5245919885;
14334376;5245919885;5245919884;
14334376;5245919884;4492375337;
14334376;4492375337;3950967596;
14334376;3950967596;138251514;
14334429;25632427;1043000761;
14334429;1043000761;513925553;
14334429;513925553;138252202;
23393876;253283034;3570147018;
23393876;3570147018;253283047;
25700630;129552045;280197437;
26119759;25632414;25632410;
26119759;25632410;2829209750;
26119759;2829209750;5327096246;
26119759;5327096246;3996636589;
26119759;3996636589;25632409;
26119844;1684844453;4526972153;
26119844;4526972153;1684844436;
26119844;1684844436;4526972156;
26119844;4526972156;1684844433;
26119844;1684844433;2247371507;
26119844;2247371507;1684844417;
26119844;1684844417;2379389151;
26119844;2379389151;1684844412;
26119862;2413940881;3392711334;
26119862;3392711334;1554886157;
26119862;1554886157;2273291010;
26119862;2273291010;285939347;
26119862;285939347;2273290986;
26119862;2273290986;2273291018;
26119862;2273291018;285939317;
26119862;285939317;25632371;
26119880;1386051849;1386063709;
26119900;25620743;2354378407;
26119900;2354378407;25620737;
26119900;25620737;1386051849;
26119992;111467271;1296455444;
26119992;1296455444;3396198393;
26119992;3396198393;3391598640;
26119992;3391598640;478632189;
26119992;478632189;3391598669;
26119992;3391598669;1143316313;
26119992;1143316313;3375600900;
26119992;3375600900;3391599099;
26119992;3391599099;3092699104;
26119992;3092699104;3092563537;
26119992;3092563537;2620878745;
26119992;2620878745;2620878768;
26119992;2620878768;297880608;
26119992;297880608;3391599145;
26119992;3391599145;427067714;
26207695;286968481;3392939454;
26207695;3392939454;286968789;
26207695;286968789;2335762665;
26207695;2335762665;4488753662;
26207695;4488753662;286968787;
26207784;2213482415;286969308;
26207784;286969308;475796332;
26207784;475796332;286969310;
26207794;2213321426;286969400;
26207794;286969400;286969399;
26207794;286969399;286969398;
26207794;286969398;286969397;
26207794;286969397;286969396;
26207794;286969396;286969395;
26207794;286969395;286969394;
26207794;286969394;1279795690;
26207794;1279795690;286969393;
26207794;286969393;475549048;
26207794;475549048;286969392;
26207794;286969392;286969391;
26207794;286969391;286969390;
26207794;286969390;286969389;
26207794;286969389;475550561;
26207794;475550561;475737524;
26207858;2211299275;3387597043;
26207858;3387597043;2211299272;
26207858;2211299272;2204347232;
26207858;2204347232;1277590623;
26207858;1277590623;286969778;
26207858;286969778;286969779;
26207858;286969779;3387597039;
26207858;3387597039;4999529509;
26207885;286969936;4681665499;
26207885;4681665499;286969938;
26207885;286969938;286969939;
26207885;286969939;2469350601;
26207885;2469350601;286969940;
26207885;286969940;475555187;
26207885;475555187;286969970;
26207885;286969970;2915025624;
26207885;2915025624;286970027;
26207885;286970027;2213037941;
26207885;2213037941;1296455172;
26207885;1296455172;286969943;
26207889;111481848;2356376617;
26207889;2356376617;4529131602;
26207889;4529131602;3392710692;
26207889;3392710692;2207399542;
26207889;2207399542;4529131593;
26207889;4529131593;4927269235;
26207889;4927269235;111481561;
26207896;3392710660;3392710662;
26207896;3392710662;2478834219;
26207896;2478834219;2478834220;
26207896;2478834220;286970024;
26207896;286970024;3392710672;
26207896;3392710672;286970025;
26207896;286970025;1279779527;
26207896;1279779527;2207582729;
26207896;2207582729;2915025614;
26207896;2915025614;3392710682;
26207896;3392710682;3392710683;
26207896;3392710683;286970027;
27149272;4751729007;4751729008;
27149272;4751729008;5291883010;
27149272;5291883010;4751729009;
27149272;4751729009;5291883011;
27149272;5291883011;4751729011;
27149317;297880533;297880574;
27149317;297880574;297880575;
27149317;297880575;5297676281;
27149317;5297676281;5297676280;
27149317;5297676280;297880577;
27149317;297880577;5297676279;
27149317;5297676279;1594649037;
27149317;1594649037;478862261;
27149317;478862261;478862285;
27149317;478862285;5297676305;
27149317;5297676305;5297676282;
27149317;5297676282;5297676283;
27149317;5297676283;478862297;
27149319;285945659;297880624;
27149319;297880624;297880622;
27149319;297880622;3391599150;
27149319;3391599150;297880620;
27149321;1143317563;1417694651;
27149321;1417694651;297880635;
27149321;297880635;4612022395;
27149321;4612022395;1417694650;
27149321;1417694650;4612022396;
27149321;4612022396;4612022397;
27149321;4612022397;475050311;
27291161;299594486;1352663653;
27291249;299594484;299610764;
27291249;299610764;1290710590;
27291249;1290710590;299610586;
27292809;299610766;299610764;
27292809;299610764;299610634;
27292811;4573702100;1290710590;
27292811;1290710590;299610718;
27292818;299594484;5284498224;
27292818;5284498224;5284498225;
27292818;5284498225;5284498226;
27292818;5284498226;4792263729;
27292882;122452414;4708552372;
27292882;4708552372;299611722;
27292882;299611722;411842524;
27292882;411842524;1548540059;
27292882;1548540059;773982493;
27292882;773982493;1387283703;
27292882;1387283703;3897692280;
27292887;411842524;299610928;
27292887;299610928;299575943;
27292888;299611055;5284498241;
27292888;5284498241;5284498248;
27292888;5284498248;299610932;
27292888;299610932;1548540055;
27292888;1548540055;299611392;
27292888;299611392;5284498234;
27292930;1352647054;4473312690;
27292930;4473312690;4751793172;
27292930;4751793172;4473312691;
27292930;4473312691;299611248;
27292930;299611248;299611257;
27292930;299611257;4473312187;
27292930;4473312187;299611387;
27292930;299611387;4473312186;
27292930;4473312186;299611250;
27292930;299611250;4473312185;
27292930;4473312185;299611262;
27292930;299611262;299611252;
27292930;299611252;4473312184;
27292930;4473312184;299611237;
27292930;299611237;4473312183;
27292930;4473312183;299611238;
27292930;299611238;4473312182;
27292930;4473312182;299611239;
27292930;299611239;299611634;
27292930;299611634;4473312181;
27292930;4473312181;299611240;
27292930;299611240;4473312180;
27292930;4473312180;299611241;
27292930;299611241;4473312179;
27292930;4473312179;4473312177;
27292930;4473312177;299611242;
27292930;299611242;4473312178;
27292930;4473312178;1352647015;
27292930;1352647015;4473312175;
27292930;4473312175;4751793189;
27292930;4751793189;1352646990;
27292930;1352646990;1352647028;
27292937;299611292;5284495417;
27292937;5284495417;4473312172;
27292937;4473312172;1353874576;
27292937;1353874576;4473312173;
27292937;4473312173;4751793191;
27292937;4751793191;4751793190;
27292937;4751793190;1291503779;
27292953;122452409;5284320497;
27292953;5284320497;5291849604;
27292953;5291849604;299611381;
27292953;299611381;299612344;
27292953;299612344;4708552719;
27292953;4708552719;299611581;
27292953;299611581;4484836738;
27292953;4484836738;299611499;
27292953;299611499;299611503;
27292960;299611634;4708552722;
27292961;299612189;2025523127;
27292961;2025523127;4452315971;
27292961;4452315971;5291849609;
